variant,symbol,direction,entry_event_ts,entry_bar_ts,entry_price,exit_event_ts,exit_bar_ts,exit_price,price_pnl_pct,funding_pnl_pct,pnl_pct,z_at_entry,funding_at_entry,funding_at_exit,bars_held,exit_reason
funding_oscillator_z_mr_u5_rebuild,ETHUSDT,long,2026-02-23 16:00:00+00:00,2026-02-23 16:00:00+00:00,1895.14,2026-02-24 16:00:00+00:00,2026-02-24 16:00:00+00:00,1847.33,-0.025227687664235998,2.974e-05,-0.026227687664236,-4.248527808153994,1.654e-05,-2.974e-05,1440,hold_horizon
funding_oscillator_z_mr_u5_rebuild,ETHUSDT,long,2026-03-09 08:00:00+00:00,2026-03-09 08:00:00+00:00,1983.09,2026-03-10 08:00:00+00:00,2026-03-10 08:00:00+00:00,2052.74,0.035121956139156474,-5.082e-05,0.03412195613915647,-2.7753291739757633,2.557e-05,5.082e-05,1440,hold_horizon
funding_oscillator_z_mr_u5_rebuild,ETHUSDT,long,2026-03-28 00:00:00+00:00,2026-03-28 00:00:00+00:00,1990.81,2026-03-29 00:00:00+00:00,2026-03-29 00:00:00+00:00,1993.48,0.0013411626423416312,1.122e-05,0.00034116264234163116,-3.1799195682836783,-4.999e-05,-1.122e-05,1440,hold_horizon
funding_oscillator_z_mr_u5_rebuild,ETHUSDT,long,2026-04-02 16:00:00+00:00,2026-04-02 16:00:00+00:00,2056.92,2026-04-03 16:00:00+00:00,2026-04-03 16:00:00+00:00,2050.12,-0.003305913696206031,9.58e-06,-0.004305913696206031,-2.5853285420995844,-7.283e-05,-9.58e-06,1440,hold_horizon
funding_oscillator_z_mr_u5_rebuild,ETHUSDT,long,2026-04-19 00:00:00+00:00,2026-04-19 00:00:00+00:00,2348.82,2026-04-20 00:00:00+00:00,2026-04-20 00:00:00+00:00,2264.14,-0.03605214533255008,9.27e-06,-0.03705214533255008,-3.1188944974286037,-0.00010377,-9.27e-06,1440,hold_horizon
funding_oscillator_z_mr_u5_rebuild,ETHUSDT,long,2026-04-20 00:00:00+00:00,2026-04-20 00:00:00+00:00,2264.14,2026-04-21 00:00:00+00:00,2026-04-21 00:00:00+00:00,2313.3,0.02171243827678504,4.382e-05,0.02071243827678504,-3.766610610155897,-9.27e-06,-4.382e-05,1440,hold_horizon
funding_oscillator_z_mr_u5_rebuild,ETHUSDT,long,2026-06-05 16:00:00+00:00,2026-06-05 16:00:00+00:00,1573.2,2026-06-06 16:00:00+00:00,2026-06-06 16:00:00+00:00,1558.33,-0.009452072209509388,3.461e-05,-0.010452072209509389,-3.4266314261841777,-7.387e-05,-3.461e-05,1440,hold_horizon
funding_oscillator_z_mr_u5_rebuild,ETHUSDT,long,2026-06-06 00:00:00+00:00,2026-06-06 00:00:00+00:00,1586.95,2026-06-07 00:00:00+00:00,2026-06-07 00:00:00+00:00,1568.78,-0.011449636094394977,6.624e-05,-0.012449636094394978,-4.247263537368631,-7.917e-05,-6.624e-05,1440,hold_horizon
funding_oscillator_z_mr_u5_rebuild,ETHUSDT,long,2026-06-06 08:00:00+00:00,2026-06-06 08:00:00+00:00,1571.89,2026-06-07 08:00:00+00:00,2026-06-07 08:00:00+00:00,1614.55,0.02713930364083983,0.00010189,0.02613930364083983,-3.7891217768709597,-3.161e-05,-0.00010189,1440,hold_horizon
funding_oscillator_z_mr_u5_rebuild,ETHUSDT,long,2026-06-07 08:00:00+00:00,2026-06-07 08:00:00+00:00,1614.55,2026-06-08 08:00:00+00:00,2026-06-08 08:00:00+00:00,1669.77,0.03420148028862524,6.599e-05,0.03320148028862524,-2.792491292229297,-0.00010189,-6.599e-05,1440,hold_horizon
funding_oscillator_z_mr_u5_rebuild,ETHUSDT,long,2026-06-07 16:00:00+00:00,2026-06-07 16:00:00+00:00,1627.3,2026-06-08 16:00:00+00:00,2026-06-08 16:00:00+00:00,1687.69,0.037110551219811994,4.515e-05,0.03611055121981199,-3.308464592727742,4.72e-06,-4.515e-05,1440,hold_horizon
funding_oscillator_z_mr_u5_rebuild,ETHUSDT,long,2026-06-08 08:00:00+00:00,2026-06-08 08:00:00+00:00,1669.77,2026-06-09 08:00:00+00:00,2026-06-09 08:00:00+00:00,1678.38,0.00515639878546148,-3.6e-07,0.00415639878546148,-2.632657918383991,-6.599e-05,3.6e-07,1440,hold_horizon
funding_oscillator_z_mr_u5_rebuild,ETHUSDT,short,2026-07-03 16:00:00+00:00,2026-07-03 16:00:00+00:00,1730.16,2026-07-04 16:00:00+00:00,2026-07-04 16:00:00+00:00,1787.94,-0.03339575530586769,5.167e-05,-0.03439575530586769,2.582921060795258,5.241e-05,5.167e-05,1440,hold_horizon
