variant,symbol,direction,entry_event_ts,entry_bar_ts,entry_price,exit_event_ts,exit_bar_ts,exit_price,price_pnl_pct,funding_pnl_pct,pnl_pct,z_at_entry,funding_at_entry,funding_at_exit,bars_held,exit_reason
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2026-05-14 00:00:00+00:00,2026-05-14 00:00:00+00:00,91.32,2026-05-14 16:00:00+00:00,2026-05-14 16:00:00+00:00,93.28,0.021462987297415692,5.361e-05,0.02046298729741569,-2.064103385053613,-0.0001508,-5.361e-05,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2026-05-14 08:00:00+00:00,2026-05-14 08:00:00+00:00,90.97,2026-05-15 00:00:00+00:00,2026-05-15 00:00:00+00:00,92.15,0.012971309222820748,1.584e-05,0.011971309222820747,-2.429513745402006,-3.038e-05,-1.584e-05,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2026-05-17 00:00:00+00:00,2026-05-17 00:00:00+00:00,86.61,2026-05-17 16:00:00+00:00,2026-05-17 16:00:00+00:00,86.46,-0.001731901627987642,0.00012569,-0.002731901627987642,-2.4887049395716274,-5.139e-05,-0.00012569,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2026-05-23 16:00:00+00:00,2026-05-23 16:00:00+00:00,84.19,2026-05-24 08:00:00+00:00,2026-05-24 08:00:00+00:00,86.07,0.022330443045492254,-5.791e-05,0.021330443045492253,-2.0010607920539902,-0.00028322,5.791e-05,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2026-05-24 00:00:00+00:00,2026-05-24 00:00:00+00:00,85.81,2026-05-24 16:00:00+00:00,2026-05-24 16:00:00+00:00,85.24,-0.0066425824495980335,-9.58e-06,-0.0076425824495980335,-3.9485109219111405,-4.389e-05,9.58e-06,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2026-06-03 08:00:00+00:00,2026-06-03 08:00:00+00:00,75.26,2026-06-04 00:00:00+00:00,2026-06-04 00:00:00+00:00,71.91,-0.0445123571618391,0.00012086,-0.0455123571618391,-2.6009341197583495,-4.817e-05,-0.00012086,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2026-06-04 16:00:00+00:00,2026-06-04 16:00:00+00:00,69.6,2026-06-05 08:00:00+00:00,2026-06-05 08:00:00+00:00,66.11,-0.05014367816091947,0.00025721,-0.05114367816091947,-2.2508352566387524,-6.287e-05,-0.00025721,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2026-06-05 16:00:00+00:00,2026-06-05 16:00:00+00:00,63.91,2026-06-06 08:00:00+00:00,2026-06-06 08:00:00+00:00,62.69,-0.019089344390549212,0.00018542,-0.020089344390549213,-2.987538138195769,-8.011e-05,-0.00018542,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2026-06-06 16:00:00+00:00,2026-06-06 16:00:00+00:00,62.06,2026-06-07 08:00:00+00:00,2026-06-07 08:00:00+00:00,64.95,0.04656783757653882,0.00023704,0.04556783757653882,-2.025119393564109,-0.00016398,-0.00023704,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2026-06-07 16:00:00+00:00,2026-06-07 16:00:00+00:00,64.93,2026-06-08 08:00:00+00:00,2026-06-08 08:00:00+00:00,66.03,0.01694132142307092,0.00022946,0.01594132142307092,-2.4943305532837923,-0.00038757,-0.00022946,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2026-06-08 00:00:00+00:00,2026-06-08 00:00:00+00:00,66.41,2026-06-08 16:00:00+00:00,2026-06-08 16:00:00+00:00,67.05,0.00963710284595698,1.174e-05,0.008637102845956979,-3.855943429655133,-0.00025513,-1.174e-05,960,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2026-06-08 08:00:00+00:00,2026-06-08 08:00:00+00:00,66.03,2026-06-09 00:00:00+00:00,2026-06-09 00:00:00+00:00,66.81,0.01181281235801901,6.393e-05,0.010812812358019008,-2.3360788859296084,-0.00022946,-6.393e-05,960,hold_horizon
