variant,symbol,direction,entry_event_ts,entry_bar_ts,entry_price,exit_event_ts,exit_bar_ts,exit_price,price_pnl_pct,funding_pnl_pct,pnl_pct,z_at_entry,funding_at_entry,funding_at_exit,bars_held,exit_reason
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2026-06-05 16:00:00+00:00,2026-06-05 16:00:00+00:00,63.91,2026-06-06 16:00:00+00:00,2026-06-06 16:00:00+00:00,62.06,-0.028946956657799894,0.00016398,-0.029946956657799895,-2.5846832358023315,-8.011e-05,-0.00016398,1440,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2026-06-06 16:00:00+00:00,2026-06-06 16:00:00+00:00,62.06,2026-06-07 16:00:00+00:00,2026-06-07 16:00:00+00:00,64.93,0.04624556880438302,0.00038757,0.04524556880438302,-1.6879913454362727,-0.00016398,-0.00038757,1440,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2026-06-07 16:00:00+00:00,2026-06-07 16:00:00+00:00,64.93,2026-06-08 16:00:00+00:00,2026-06-08 16:00:00+00:00,67.05,0.03265054674264567,1.174e-05,0.03165054674264567,-1.9888221949823932,-0.00038757,-1.174e-05,1440,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2026-06-08 00:00:00+00:00,2026-06-08 00:00:00+00:00,66.41,2026-06-09 00:00:00+00:00,2026-06-09 00:00:00+00:00,66.81,0.006023189278723251,6.393e-05,0.005023189278723251,-2.890631582034865,-0.00025513,-6.393e-05,1440,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2026-06-08 08:00:00+00:00,2026-06-08 08:00:00+00:00,66.03,2026-06-09 08:00:00+00:00,2026-06-09 08:00:00+00:00,66.87,0.012721490231712984,2.354e-05,0.011721490231712983,-1.5940396526631875,-0.00022946,-2.354e-05,1440,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,short,2026-06-19 08:00:00+00:00,2026-06-19 08:00:00+00:00,68.36,2026-06-20 08:00:00+00:00,2026-06-20 08:00:00+00:00,71.53,-0.0463721474546519,-3.337e-05,-0.0473721474546519,3.088956686978487,6.065e-05,-3.337e-05,1440,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,short,2026-06-19 16:00:00+00:00,2026-06-19 16:00:00+00:00,69.29,2026-06-20 16:00:00+00:00,2026-06-20 16:00:00+00:00,71.79,-0.03608024245922925,-1.391e-05,-0.03708024245922925,2.003085146731924,-3.617e-05,-1.391e-05,1440,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,short,2026-06-21 08:00:00+00:00,2026-06-21 08:00:00+00:00,73.2,2026-06-22 08:00:00+00:00,2026-06-22 08:00:00+00:00,74.06,-0.011748633879781423,-4.305e-05,-0.012748633879781424,1.5997282670073916,2.277e-05,-4.305e-05,1440,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2026-06-23 16:00:00+00:00,2026-06-23 16:00:00+00:00,68.96,2026-06-24 16:00:00+00:00,2026-06-24 16:00:00+00:00,67.47,-0.021606728538282938,1.309e-05,-0.02260672853828294,-1.51359603767734,-0.00020855,-1.309e-05,1440,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2026-06-24 00:00:00+00:00,2026-06-24 00:00:00+00:00,69.78,2026-06-25 00:00:00+00:00,2026-06-25 00:00:00+00:00,68.06,-0.024648896531957565,0.00011854,-0.025648896531957566,-3.0729668958883662,-8.775e-05,-0.00011854,1440,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2026-06-25 08:00:00+00:00,2026-06-25 08:00:00+00:00,69.39,2026-06-26 08:00:00+00:00,2026-06-26 08:00:00+00:00,70.7,0.018878800979968302,-8.442e-05,0.0178788009799683,-1.5962846781712625,-4.028e-05,8.442e-05,1440,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,short,2026-06-26 16:00:00+00:00,2026-06-26 16:00:00+00:00,73.4,2026-06-27 16:00:00+00:00,2026-06-27 16:00:00+00:00,72.8,0.008174386920981047,-1.93e-05,0.007174386920981047,1.8144749956344646,6.096e-05,-1.93e-05,1440,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,short,2026-06-27 08:00:00+00:00,2026-06-27 08:00:00+00:00,72.24,2026-06-28 08:00:00+00:00,2026-06-28 08:00:00+00:00,71.1,0.01578073089700993,2.764e-05,0.01478073089700993,1.8011838360635684,4.81e-05,2.764e-05,1440,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,short,2026-06-30 08:00:00+00:00,2026-06-30 08:00:00+00:00,74.13,2026-07-01 16:00:00+00:00,2026-07-01 16:00:00+00:00,77.39,-0.04397679751787398,6.848e-05,-0.04497679751787398,1.6008669738549937,7.704e-05,6.848e-05,1920,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2026-07-08 00:00:00+00:00,2026-07-08 00:00:00+00:00,80.54,2026-07-09 00:00:00+00:00,2026-07-09 00:00:00+00:00,77.76,-0.0345170101812764,-4.117e-05,-0.0355170101812764,-1.6054667895574954,-2.939e-05,4.117e-05,1440,hold_horizon
funding_oscillator_z_mr_u5_rebuild,SOLUSDT,long,2026-07-08 08:00:00+00:00,2026-07-08 08:00:00+00:00,78.29,2026-07-09 08:00:00+00:00,2026-07-09 08:00:00+00:00,78.16,-0.0016604930387024153,-4.411e-05,-0.0026604930387024153,-1.8281355607125123,-1.042e-05,4.411e-05,1440,hold_horizon
